Customer ID,Age,Gender,Category,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Purchase Amount (USD)
1852,28,Male,Clothing,S,,Fall,3.1,No,Venmo,Free Shipping,No,No,7.6077617256652355,Bank Transfer,Fortnightly,80
1853,41,Male,Clothing,XL,Violet,Winter,3.8,No,Cash,Store Pickup,No,No,8.688851430677984,Cash,Weekly,80
1854,29,Male,Clothing,XL,Olive,Spring,2.9,No,Bank Transfer,Express,No,No,7.828673206369054,PayPal,Fortnightly,67
1855,25,Male,Clothing,M,,Spring,3.8,No,Credit Card,Express,No,No,3.9378391631444387,Credit Card,Annually,61
1856,60,Male,Clothing,XL,,Spring,4.7,No,Bank Transfer,Standard,No,No,6.010719753951015,Cash,Annually,76
1857,63,Male,Accessories,XL,Beige,Summer,3.2,No,Venmo,Free Shipping,No,No,5.28169909469731,PayPal,Bi-Weekly,55
1858,51,Male,Clothing,L,,Summer,4.0,No,Cash,Next Day Air,No,No,8.869465818347864,Cash,Monthly,85
1859,22,Male,Accessories,S,,Spring,4.9,No,Venmo,2-Day Shipping,No,No,4.84281391434217,Debit Card,Annually,69
1860,54,Male,Accessories,L,,Summer,3.7,No,Credit Card,Store Pickup,No,No,4.150246064374891,Debit Card,Fortnightly,26
1861,18,Male,Clothing,M,,Summer,4.8,No,Credit Card,Next Day Air,No,No,7.575484354066801,Credit Card,Monthly,64
1862,29,Male,Footwear,S,,Fall,3.6,No,Bank Transfer,Standard,No,No,3.324866067917152,Debit Card,Monthly,60
1863,59,Male,Accessories,M,,Winter,4.6,No,Debit Card,Express,No,No,6.0306191344397755,PayPal,Fortnightly,36
1864,25,Male,Footwear,L,Orange,Spring,4.3,No,Venmo,2-Day Shipping,No,No,2.1897938017057585,Debit Card,Monthly,21
1865,19,Male,Accessories,S,,Fall,3.2,No,Bank Transfer,2-Day Shipping,No,No,5.582123125814288,Venmo,Quarterly,72
1866,56,Male,Clothing,S,,Summer,3.8,No,Venmo,Store Pickup,No,No,3.4882724594941124,Bank Transfer,Monthly,62
1867,31,Male,Clothing,XL,,Winter,4.2,No,Debit Card,Standard,No,No,5.689584088849948,Credit Card,Fortnightly,44
1868,45,Male,Clothing,M,,Fall,3.4,No,Debit Card,2-Day Shipping,No,No,5.613449560009148,Venmo,Quarterly,52
1869,23,Male,Accessories,M,,Spring,4.7,No,Bank Transfer,Next Day Air,No,No,4.134083479102648,Cash,Fortnightly,58
1870,18,Male,Clothing,S,,Spring,3.9,No,PayPal,2-Day Shipping,No,No,7.454093818173011,Debit Card,Every 3 Months,77
1871,43,Male,Clothing,L,,Spring,4.3,No,Debit Card,Store Pickup,No,No,7.257414619912286,Debit Card,Fortnightly,99
1872,56,Male,Clothing,XL,,Fall,2.7,No,Bank Transfer,Standard,No,No,9.662796816093618,Cash,Every 3 Months,96
1873,43,Male,Clothing,M,,Summer,4.6,No,Credit Card,Standard,No,No,8.081729672182618,Credit Card,Monthly,64
1874,64,Male,Clothing,XL,,Fall,2.9,No,Credit Card,Express,No,No,2.5602204139985982,Bank Transfer,Weekly,44
1875,67,Male,Clothing,L,,Fall,3.6,No,Cash,Free Shipping,No,No,2.571538973388829,Cash,Weekly,33
1876,63,Male,Footwear,M,,Winter,3.9,No,Debit Card,Next Day Air,No,No,4.45700754451575,Credit Card,Quarterly,71
1877,54,Male,Clothing,M,,Fall,2.6,No,Credit Card,Standard,No,No,4.016922027577537,Venmo,Quarterly,36
1878,69,Male,Accessories,L,,Fall,3.6,No,Cash,Express,No,No,3.246024207320687,Credit Card,Annually,62
1879,34,Male,Clothing,L,,Summer,3.4,No,Credit Card,Store Pickup,No,No,3.82677904254614,Credit Card,Monthly,29
1880,56,Male,Clothing,L,,Spring,3.5,No,Debit Card,Express,No,No,2.1596922670317866,Cash,Bi-Weekly,33
1881,34,Male,Clothing,L,,Fall,3.1,No,PayPal,2-Day Shipping,No,No,5.745881155151313,Debit Card,Monthly,33
1882,58,Male,Clothing,M,Red,Winter,4.3,No,Bank Transfer,Standard,No,No,4.7806540237164015,Cash,Bi-Weekly,41
1883,44,Male,Accessories,L,,Winter,5.0,No,Debit Card,Store Pickup,No,No,5.103986439160173,Bank Transfer,Quarterly,54
1884,25,Male,Accessories,M,,Spring,4.9,No,PayPal,Store Pickup,No,No,3.806330484620295,Debit Card,Fortnightly,58
1885,27,Male,Clothing,S,Pink,Summer,4.3,No,Bank Transfer,Next Day Air,No,No,3.3444940645684254,Bank Transfer,Bi-Weekly,30
1886,26,Male,Accessories,S,,Winter,4.4,No,Credit Card,Standard,No,No,5.024606968187115,Cash,Monthly,53
1887,18,Male,Accessories,L,,Spring,,No,Cash,Next Day Air,No,No,4.8391299220744575,Cash,Bi-Weekly,91
1888,64,Male,Clothing,XL,,Fall,3.5,No,Cash,Express,No,No,4.922027529103639,PayPal,Monthly,44
1889,62,Male,Clothing,XL,,Winter,3.4,No,Bank Transfer,Free Shipping,No,No,7.1085029698732125,Credit Card,Weekly,89
1890,59,Male,Clothing,L,,Spring,2.5,No,Debit Card,Next Day Air,No,No,5.015676738736117,Bank Transfer,Weekly,57
1891,36,Male,Accessories,M,Lavender,Spring,3.4,No,Debit Card,Store Pickup,No,No,6.114874328326899,Credit Card,Weekly,57
1892,69,Male,Accessories,M,,Summer,2.6,No,Venmo,Next Day Air,No,No,6.17733210873978,Debit Card,Quarterly,74
1893,39,Male,Outerwear,M,Blue,Fall,4.6,No,Bank Transfer,2-Day Shipping,No,No,2.484777872616376,Venmo,Weekly,30
1894,28,Male,Clothing,L,Red,Summer,3.7,No,Venmo,Express,No,No,2.6112558533619166,PayPal,Fortnightly,20
1895,42,Male,Clothing,M,,Fall,2.5,No,Credit Card,Free Shipping,No,No,7.118755850079648,Debit Card,Bi-Weekly,90
1896,31,Male,Clothing,L,Indigo,Fall,4.5,No,Debit Card,Express,No,No,4.273193577785292,Debit Card,Monthly,61
1897,57,Male,Footwear,M,,Fall,2.9,No,Cash,Standard,No,No,4.897836287115274,Venmo,Monthly,51
1898,53,Male,Accessories,L,,Winter,2.9,No,Venmo,Free Shipping,No,No,7.260303059482607,Debit Card,Fortnightly,97
1899,59,Male,Clothing,L,,Fall,3.5,No,PayPal,Next Day Air,No,No,9.634599730169818,Venmo,Monthly,97
1900,32,Male,Clothing,L,Maroon,Winter,4.2,No,Venmo,Store Pickup,No,No,2.717278080832013,PayPal,Weekly,40
1901,65,Male,Accessories,S,,Summer,3.3,No,Debit Card,Free Shipping,No,No,5.5125048370173335,Cash,Quarterly,85
1902,56,Male,Clothing,S,Beige,Winter,3.9,No,Venmo,Store Pickup,No,No,6.284501328203443,Cash,Quarterly,76
1903,31,Male,Footwear,S,,Spring,5.0,No,Bank Transfer,Store Pickup,No,No,4.730866792755368,Venmo,Monthly,22
1904,59,Male,Clothing,M,Gold,Summer,3.3,No,Bank Transfer,Standard,No,No,4.647946191635314,Bank Transfer,Weekly,63
1905,22,Male,Clothing,S,,Spring,4.2,No,PayPal,Free Shipping,No,No,6.5167199900993795,Cash,Monthly,71
1906,47,Male,Footwear,M,,Summer,4.9,No,Debit Card,2-Day Shipping,No,No,3.7855453856682932,Bank Transfer,Fortnightly,35
1907,23,Male,Accessories,M,Green,Spring,4.6,No,Bank Transfer,2-Day Shipping,No,No,4.628605491897837,PayPal,Fortnightly,30
1908,69,Male,Clothing,L,,Fall,4.8,No,Cash,Store Pickup,No,No,4.3344243077512274,Credit Card,Every 3 Months,74
1909,18,Male,Accessories,XL,,Winter,2.7,No,Credit Card,Next Day Air,No,No,5.46271814864429,Debit Card,Bi-Weekly,71
1910,50,Male,Clothing,S,,Spring,4.3,No,PayPal,Store Pickup,No,No,4.3373467158054675,Credit Card,Monthly,84
1911,29,Male,Footwear,S,,Fall,3.8,No,Venmo,Express,No,No,6.435912059166709,Debit Card,Quarterly,38
1912,65,Male,Accessories,M,,Spring,4.9,No,Credit Card,Express,No,No,8.73981736950756,Debit Card,Bi-Weekly,81
1913,29,Male,Clothing,S,,Winter,3.4,No,Cash,2-Day Shipping,No,No,7.636210395700606,Credit Card,Bi-Weekly,56
1914,49,Male,Clothing,M,,Winter,3.6,No,Venmo,Express,No,No,4.5323506158409606,Cash,Annually,48
1915,28,Male,Clothing,L,,Fall,3.4,No,Venmo,Standard,No,No,8.341309417211036,Credit Card,Fortnightly,97
1916,51,Male,Accessories,M,,Fall,4.7,No,PayPal,2-Day Shipping,No,No,8.295932023028552,Cash,Weekly,74
1917,26,Male,Clothing,S,,Winter,3.0,No,PayPal,Next Day Air,No,No,4.74383027304335,Debit Card,Bi-Weekly,50
1918,38,Male,Clothing,L,,Winter,3.4,No,Venmo,Free Shipping,No,No,4.340274318242904,PayPal,Bi-Weekly,71
1919,35,Male,Clothing,S,,Summer,4.6,No,PayPal,Standard,No,No,3.8083725552288255,Debit Card,Monthly,33
1920,34,Male,Accessories,M,Olive,Summer,3.1,No,Credit Card,Express,No,No,6.546379201970642,PayPal,Bi-Weekly,56
1921,51,Male,Clothing,M,,Spring,2.8,No,Bank Transfer,Standard,No,No,5.551057759325067,Cash,Every 3 Months,84
1922,47,Male,Clothing,M,,Fall,3.5,No,Cash,Store Pickup,No,No,6.134272033714738,Venmo,Annually,36
1923,18,Male,Accessories,S,,Summer,4.6,No,PayPal,Standard,No,No,5.74640485798329,PayPal,Monthly,63
1924,64,Male,Footwear,XL,Blue,Summer,4.3,No,PayPal,Standard,No,No,5.237117928628566,Cash,Annually,36
1925,30,Male,Outerwear,M,,Fall,4.8,No,Venmo,Free Shipping,No,No,6.7537667132148975,PayPal,Quarterly,63
1926,59,Male,Footwear,L,,Winter,2.9,No,Venmo,Express,No,No,5.643675933037269,Credit Card,Fortnightly,32
1927,66,Male,Accessories,M,,Spring,3.0,No,Venmo,Express,No,No,5.958991041908134,PayPal,Annually,93
1928,40,Male,Clothing,M,,Summer,2.9,No,Debit Card,Standard,No,No,4.396031878580544,Cash,Every 3 Months,29
1929,25,Male,Accessories,S,,Summer,3.7,No,PayPal,Standard,No,No,8.917493649475816,PayPal,Weekly,92
1930,59,Male,Clothing,L,,Fall,4.7,No,Debit Card,Standard,No,No,3.624418964989154,Venmo,Quarterly,33
1931,66,Male,Clothing,L,Turquoise,Spring,3.5,No,Bank Transfer,Store Pickup,No,No,7.426828554543592,Cash,Weekly,52
1932,54,Male,Accessories,S,Olive,Spring,2.7,No,PayPal,Store Pickup,No,No,3.2840903761489226,Debit Card,Every 3 Months,42
1933,42,Male,Clothing,M,,Spring,5.0,No,Cash,Free Shipping,No,No,6.375560281264925,Credit Card,Every 3 Months,36
1934,48,Male,Footwear,L,,Summer,4.1,No,Cash,Next Day Air,No,No,6.148810304052113,Venmo,Annually,67
1935,34,Male,Outerwear,L,,Winter,2.7,No,Debit Card,Free Shipping,No,No,5.28096749395967,Bank Transfer,Annually,43
1936,19,Male,Clothing,XL,,Spring,4.8,No,Debit Card,Free Shipping,No,No,6.170831705404691,Cash,Fortnightly,68
1937,70,Male,Accessories,S,,Summer,4.3,No,PayPal,2-Day Shipping,No,No,4.885108269964633,PayPal,Every 3 Months,60
1938,43,Male,Clothing,M,,Summer,4.5,No,Venmo,2-Day Shipping,No,No,7.203698364686165,Bank Transfer,Monthly,53
1939,46,Male,Clothing,L,,Spring,3.8,No,Bank Transfer,Standard,No,No,5.264320935702905,Debit Card,Bi-Weekly,23
1940,66,Male,Accessories,L,,Winter,3.7,No,Bank Transfer,Store Pickup,No,No,2.9293260662873464,PayPal,Every 3 Months,57
1941,50,Male,Accessories,L,,Fall,3.9,No,Venmo,2-Day Shipping,No,No,5.6546169491283855,PayPal,Fortnightly,89
1942,55,Male,Footwear,XL,,Winter,3.3,No,PayPal,Standard,No,No,5.104838854609404,Credit Card,Quarterly,99
1943,63,Male,Clothing,M,,Fall,3.4,No,Credit Card,Express,No,No,3.3604134898367217,PayPal,Monthly,28
1944,32,Male,Clothing,L,,Summer,3.8,No,Debit Card,Next Day Air,No,No,3.587578236586346,Cash,Annually,53
1945,30,Male,Clothing,M,Gold,Winter,2.7,No,Debit Card,Free Shipping,No,No,5.498335691085966,Cash,Every 3 Months,45
1946,35,Male,Clothing,M,,Winter,2.9,No,Debit Card,2-Day Shipping,No,No,4.320849722183492,Credit Card,Every 3 Months,38
1947,59,Male,Clothing,M,White,Summer,4.5,No,Bank Transfer,Standard,No,No,7.043086537649565,Credit Card,Quarterly,49
1948,59,Male,Clothing,M,,Summer,2.6,No,Debit Card,Store Pickup,No,No,3.3300220042896562,PayPal,Monthly,32
1949,54,Male,Clothing,L,,Winter,3.1,No,Debit Card,Next Day Air,No,No,6.371308309832262,PayPal,Bi-Weekly,37
1950,63,Male,Clothing,L,,Winter,4.7,No,Venmo,Store Pickup,No,No,8.434670650432864,PayPal,Quarterly,80
1951,43,Male,Accessories,L,,Summer,4.6,No,Cash,Free Shipping,No,No,4.904949614952578,PayPal,Every 3 Months,78
1952,33,Male,Accessories,L,,Summer,2.7,No,Bank Transfer,Next Day Air,No,No,4.552461504326903,Bank Transfer,Bi-Weekly,53
1953,57,Male,Footwear,L,,Summer,4.6,No,PayPal,2-Day Shipping,No,No,6.968509140701335,Cash,Bi-Weekly,82
1954,25,Male,Clothing,XL,,Spring,4.8,No,Cash,Standard,No,No,1.968768319323911,PayPal,Fortnightly,33
1955,26,Male,Accessories,M,,Winter,4.2,No,Bank Transfer,Free Shipping,No,No,6.51352970187395,Venmo,Quarterly,77
1956,50,Male,Clothing,M,Pink,Winter,4.9,No,Credit Card,Express,No,No,4.8250818172302115,Cash,Monthly,56
1957,70,Male,Clothing,M,,Winter,,No,Cash,Express,No,No,6.653989853092536,Credit Card,Fortnightly,37
1958,68,Male,Accessories,M,,Spring,4.5,No,Venmo,Store Pickup,No,No,4.030675936166191,Cash,Bi-Weekly,54
1959,39,Male,Clothing,M,Gray,Winter,2.7,No,Cash,Store Pickup,No,No,8.174462748265672,Cash,Quarterly,67
1960,46,Male,Footwear,M,White,Fall,3.1,No,Credit Card,Store Pickup,No,No,8.729011952118583,Credit Card,Every 3 Months,90
1961,57,Male,Clothing,L,,Summer,3.3,No,Bank Transfer,2-Day Shipping,No,No,4.46788219534957,Credit Card,Annually,72
1962,47,Male,Footwear,L,,Summer,,No,Cash,Free Shipping,No,No,5.949450895230996,Debit Card,Quarterly,59
1963,40,Male,Accessories,M,,Fall,4.4,No,Debit Card,Standard,No,No,4.017036796307569,PayPal,Fortnightly,45
1964,52,Male,Clothing,L,,Spring,3.9,No,Bank Transfer,Standard,No,No,4.6160934271966605,Credit Card,Weekly,30
1965,40,Male,Clothing,S,,Summer,4.6,No,PayPal,Express,No,No,3.6098863286814433,Debit Card,Monthly,51
1966,67,Male,Clothing,M,,Fall,,No,Venmo,Express,No,No,5.01603124458808,Debit Card,Quarterly,90
1967,67,Male,Outerwear,XL,,Winter,3.7,No,Venmo,Express,No,No,6.30078984302428,Credit Card,Fortnightly,95
1968,37,Male,Clothing,L,,Fall,3.7,No,Venmo,Standard,No,No,8.576182352277353,Venmo,Annually,81
1969,67,Male,Clothing,S,,Spring,4.2,No,Credit Card,Standard,No,No,4.203253471809727,Credit Card,Weekly,70
1970,64,Male,Clothing,S,Cyan,Winter,3.5,No,PayPal,Next Day Air,No,No,5.733865994155796,Bank Transfer,Fortnightly,32
1971,28,Male,Accessories,M,,Spring,2.9,No,Debit Card,Next Day Air,No,No,5.259346906865018,Credit Card,Bi-Weekly,94
1972,54,Male,Accessories,XL,,Spring,3.4,No,PayPal,Next Day Air,No,No,4.0525141585039535,Venmo,Monthly,29
1973,54,Male,Accessories,M,,Summer,3.3,No,Debit Card,Express,No,No,5.101883366420397,PayPal,Every 3 Months,31
1974,24,Male,Clothing,XL,,Fall,4.5,No,Debit Card,Standard,No,No,2.3334522339693167,Venmo,Every 3 Months,20
1975,27,Male,Accessories,M,Peach,Winter,4.6,No,Credit Card,2-Day Shipping,No,No,4.082513097483654,PayPal,Fortnightly,44
1976,53,Male,Outerwear,L,,Fall,2.9,No,Credit Card,Express,No,No,6.80504152210581,Cash,Quarterly,77
1977,32,Male,Accessories,M,,Spring,3.2,No,Debit Card,Next Day Air,No,No,3.8156327857491332,PayPal,Fortnightly,51
1978,24,Male,Footwear,M,,Summer,2.6,No,Debit Card,Free Shipping,No,No,5.496742454994205,Bank Transfer,Annually,49
1979,45,Male,Accessories,L,,Spring,3.8,No,Cash,Store Pickup,No,No,5.261321460160943,Cash,Quarterly,78
1980,49,Male,Clothing,L,,Spring,2.8,No,PayPal,Store Pickup,No,No,7.441219667640054,Debit Card,Fortnightly,98
1981,51,Male,Footwear,M,,Winter,4.4,No,Venmo,Store Pickup,No,No,7.096288944050876,PayPal,Fortnightly,94
1982,69,Male,Footwear,L,Violet,Summer,4.7,No,Cash,Express,No,No,5.177752628372244,PayPal,Quarterly,91
1983,41,Male,Accessories,M,Turquoise,Summer,2.7,No,PayPal,2-Day Shipping,No,No,8.507344926855737,PayPal,Monthly,77
1984,59,Male,Accessories,M,,Summer,2.6,No,Credit Card,Next Day Air,No,No,8.021815288978503,Debit Card,Quarterly,97
1985,26,Male,Clothing,M,,Summer,3.4,No,Bank Transfer,2-Day Shipping,No,No,3.728153921349168,PayPal,Fortnightly,58
1986,23,Male,Accessories,M,,Spring,3.9,No,Cash,2-Day Shipping,No,No,9.158007494945418,Credit Card,Fortnightly,97
1987,62,Male,Outerwear,L,Green,Summer,3.4,No,Debit Card,2-Day Shipping,No,No,5.143583172584496,Venmo,Quarterly,48
1988,69,Male,Accessories,XL,,Summer,3.4,No,Debit Card,Express,No,No,5.0048962919977225,Cash,Quarterly,23
1989,46,Male,Clothing,M,,Winter,3.9,No,Credit Card,Free Shipping,No,No,4.125612278960206,Bank Transfer,Weekly,79
1990,35,Male,Accessories,S,,Spring,4.0,No,Cash,Express,No,No,4.021121523263437,PayPal,Bi-Weekly,42
1991,32,Male,Accessories,L,,Spring,3.4,No,Debit Card,2-Day Shipping,No,No,7.762076672598538,PayPal,Annually,95
1992,46,Male,Footwear,M,,Summer,3.7,No,Venmo,Next Day Air,No,No,2.4184741120885116,Venmo,Every 3 Months,29
1993,33,Male,Clothing,L,,Winter,4.9,No,PayPal,2-Day Shipping,No,No,8.01153980867097,Venmo,Monthly,98
1994,32,Male,Clothing,S,,Spring,5.0,No,Cash,Express,No,No,7.601902134091942,Cash,Weekly,96
1995,33,Male,Accessories,M,,Fall,2.9,No,Bank Transfer,Next Day Air,No,No,6.628744387161507,Credit Card,Weekly,66
1996,67,Male,Footwear,S,,Spring,3.0,No,Credit Card,Standard,No,No,4.545042229552507,Debit Card,Quarterly,80
1997,67,Male,Footwear,L,Indigo,Summer,3.3,No,Cash,Next Day Air,No,No,4.459682503107533,Cash,Every 3 Months,27
1998,42,Male,Accessories,M,,Fall,4.7,No,PayPal,Express,No,No,1.90526648716834,Debit Card,Bi-Weekly,25
1999,20,Male,Clothing,M,Orange,Fall,3.4,No,Debit Card,2-Day Shipping,No,No,6.434417429969037,Cash,Quarterly,45
2000,39,Male,Clothing,L,,Winter,4.6,No,Credit Card,2-Day Shipping,No,No,7.8104809390538765,Debit Card,Monthly,89
2001,26,Male,Accessories,M,Lavender,Winter,3.6,No,Venmo,2-Day Shipping,No,No,2.4774802751038245,Cash,Bi-Weekly,27
2002,51,Male,Accessories,S,,Winter,2.6,No,Debit Card,Free Shipping,No,No,8.874258861619403,Debit Card,Fortnightly,90
2003,31,Male,Clothing,M,,Summer,2.7,No,Cash,Express,No,No,6.812488790544868,PayPal,Every 3 Months,65
2004,68,Male,Footwear,S,,Spring,3.1,No,Venmo,Express,No,No,7.704697816191452,Cash,Quarterly,72
2005,44,Male,Footwear,L,,Fall,3.2,No,Cash,2-Day Shipping,No,No,5.35364193718641,Cash,Bi-Weekly,70
2006,18,Male,Footwear,M,,Winter,3.4,No,PayPal,Store Pickup,No,No,5.1934496884419605,PayPal,Fortnightly,82
2007,58,Male,Accessories,S,Pink,Fall,4.4,No,Debit Card,Express,No,No,9.746251109563886,Credit Card,Annually,97
2008,26,Male,Clothing,M,,Summer,3.2,No,Cash,2-Day Shipping,No,No,5.470906663415576,PayPal,Quarterly,25
2009,57,Male,Clothing,M,,Spring,2.5,No,PayPal,Free Shipping,No,No,5.755652228327837,PayPal,Every 3 Months,48
2010,37,Male,Footwear,M,,Summer,,No,Venmo,Next Day Air,No,No,6.921792503043221,Venmo,Bi-Weekly,99
2011,24,Male,Clothing,M,,Summer,4.4,No,Venmo,2-Day Shipping,No,No,1.926172707741919,Debit Card,Bi-Weekly,21
2012,57,Male,Footwear,M,,Spring,3.7,No,Debit Card,Express,No,No,8.096940012557708,Bank Transfer,Monthly,94
2013,48,Male,Clothing,L,,Fall,3.2,No,Bank Transfer,Store Pickup,No,No,6.15014215762972,Cash,Fortnightly,53
2014,39,Male,Accessories,M,,Winter,4.9,No,PayPal,Standard,No,No,7.742209776710171,Debit Card,Quarterly,70
2015,51,Male,Clothing,L,,Summer,3.9,No,Venmo,Standard,No,No,1.3586938623220672,PayPal,Bi-Weekly,26
2016,57,Male,Accessories,S,,Summer,4.5,No,Debit Card,Next Day Air,No,No,5.013512598407048,Credit Card,Fortnightly,82
2017,53,Male,Footwear,S,,Winter,3.4,No,Credit Card,Standard,No,No,4.173865667981991,Debit Card,Fortnightly,47
2018,70,Male,Clothing,S,,Winter,4.1,No,Venmo,Next Day Air,No,No,3.891731369497537,Bank Transfer,Every 3 Months,32
2019,60,Male,Accessories,S,,Fall,4.5,No,Debit Card,Store Pickup,No,No,8.940103103580618,Bank Transfer,Weekly,97
2020,31,Male,Clothing,S,,Winter,4.7,No,PayPal,Store Pickup,No,No,3.639174528221817,Cash,Fortnightly,68
2021,41,Male,Clothing,M,,Winter,4.8,No,Credit Card,Next Day Air,No,No,4.248921276183881,Cash,Quarterly,23
2022,62,Male,Accessories,M,,Winter,4.4,No,Debit Card,Standard,No,No,3.8033687569081343,Venmo,Quarterly,33
2023,59,Male,Accessories,S,,Winter,4.0,No,Bank Transfer,Store Pickup,No,No,3.8467137134196774,Cash,Bi-Weekly,38
2024,46,Male,Clothing,S,,Winter,4.1,No,Bank Transfer,Store Pickup,No,No,8.078720641723063,Cash,Bi-Weekly,68
2025,62,Male,Clothing,L,,Fall,3.7,No,Bank Transfer,Express,No,No,5.30680361664823,PayPal,Weekly,23
2026,42,Male,Clothing,M,,Summer,3.0,No,Bank Transfer,Express,No,No,2.4531165764344713,Debit Card,Fortnightly,29
2027,37,Male,Accessories,M,,Winter,3.6,No,Bank Transfer,Express,No,No,2.669573099545704,Bank Transfer,Every 3 Months,35
2028,50,Male,Footwear,S,Gold,Fall,4.8,No,Venmo,Standard,No,No,4.3260353370797215,Credit Card,Every 3 Months,73
2029,29,Male,Footwear,XL,,Fall,3.7,No,Cash,2-Day Shipping,No,No,4.98695919817012,Venmo,Bi-Weekly,84
2030,25,Male,Accessories,M,,Spring,4.6,No,Bank Transfer,Next Day Air,No,No,1.391680371149791,PayPal,Quarterly,23
2031,66,Male,Accessories,S,,Summer,2.8,No,Venmo,Standard,No,No,6.491551203019708,Credit Card,Monthly,67
2032,21,Male,Clothing,L,,Spring,4.0,No,Credit Card,Standard,No,No,5.030405688121114,Credit Card,Monthly,51
2033,46,Male,Clothing,M,,Winter,4.2,No,Credit Card,Next Day Air,No,No,2.075730344616437,Cash,Annually,36
2034,57,Male,Clothing,L,,Summer,3.6,No,Cash,Express,No,No,4.17875745618844,Venmo,Annually,55
2035,61,Male,Clothing,M,,Spring,2.9,No,Credit Card,Store Pickup,No,No,3.043781316837414,PayPal,Monthly,30
2036,53,Male,Clothing,S,,Summer,4.1,No,Venmo,Express,No,No,5.6312629693864436,Bank Transfer,Weekly,70
2037,37,Male,Clothing,S,Lavender,Winter,3.1,No,PayPal,Next Day Air,No,No,6.160402425624714,Cash,Weekly,63
2038,39,Male,Accessories,S,,Summer,4.3,No,Cash,Express,No,No,5.913131847298325,Venmo,Bi-Weekly,87
2039,53,Male,Clothing,L,Orange,Spring,4.4,No,Debit Card,Next Day Air,No,No,8.427301086019867,Credit Card,Fortnightly,70
2040,35,Male,Clothing,M,,Spring,3.1,No,Cash,Next Day Air,No,No,3.8174992555620566,Debit Card,Bi-Weekly,51
2041,69,Male,Accessories,XL,,Spring,2.9,No,Debit Card,Free Shipping,No,No,3.3524517550504744,Venmo,Quarterly,25
2042,66,Male,Outerwear,S,Lavender,Winter,3.2,No,Cash,Next Day Air,No,No,6.521456971623243,PayPal,Bi-Weekly,32
2043,19,Male,Footwear,M,,Spring,4.0,No,Credit Card,2-Day Shipping,No,No,6.074314993202674,Venmo,Monthly,52
2044,47,Male,Accessories,M,,Summer,2.7,No,PayPal,Standard,No,No,2.3156885849705136,PayPal,Weekly,33
2045,49,Male,Clothing,L,,Spring,3.0,No,Cash,Free Shipping,No,No,7.854741443764974,PayPal,Fortnightly,68
2046,31,Male,Accessories,M,,Fall,4.4,No,PayPal,Express,No,No,3.1777648490234203,PayPal,Quarterly,20
2047,39,Male,Clothing,M,,Winter,2.8,No,Bank Transfer,Free Shipping,No,No,1.8410301373725821,Cash,Every 3 Months,32
2048,58,Male,Accessories,M,Silver,Summer,3.1,No,Cash,Store Pickup,No,No,7.929679903576872,Cash,Annually,82
2049,45,Male,Footwear,XL,Pink,Winter,3.9,No,Credit Card,Express,No,No,4.303379754115737,Bank Transfer,Quarterly,64
2050,68,Male,Footwear,L,Blue,Fall,2.7,No,Debit Card,Standard,No,No,3.102647810919393,Venmo,Annually,24
2051,35,Male,Accessories,M,,Summer,3.4,No,Credit Card,Store Pickup,No,No,9.691486932315996,Debit Card,Annually,96
2052,65,Male,Clothing,L,,Spring,3.8,No,Cash,Free Shipping,No,No,5.500618278613209,Credit Card,Monthly,94
2053,45,Male,Accessories,M,,Winter,3.7,No,PayPal,2-Day Shipping,No,No,3.2083927371778365,Bank Transfer,Annually,48
